,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,genus_y,Plantae,Animalia,Bilateria,Deuterostomia,Protostomia,Brachiopoda,Echinodermata,Gastropoda,Mollusca,Arthropoda,Insecta,Ostracoda,Trilobita,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapodomorpha,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Squamata,Archosauromorpha,Testudinata,Pseudosuchia,Pterosauria,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Theropoda,Mammaliaformes,Marsupialiformes,Placentalia,Primates,Carnivora,Rodentia,Artiodactyla,Perissodactyla,Theria,Avialae,Aves,classification,publication_year_bin
583,PNAS,Middle Jurassic fossils document an early stage in salamander evolution,2022,10.1073/pnas.2114100119,Marmorerpeton wakei ,Scotland,Mesozoic,Jurassic,Marmorerpeton,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Lissamphibia,Batrachia,Caudata,Marmorerpeton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmorerpeton,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Amphibians and friends,2020-2026
584,PNAS,"Early evolution of diurnal habits in owls (Aves, Strigiformes) documented by a new and exquisitely preserved Miocene owl fossil from China",2022,10.1073/pnas.2119217119,Miosurnia diurna,China,Cenozoic,Miocene,Miosurnia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Neornithes,Neognathae,Neoaves,Terrestrornithes,Dendrornithes,Raptores,Falconimorphae,Strigiformes,Strigidae,Surniinae,Surniini,Miosurnia,Miosurnia,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,"Dinosaurs, saurischians (avians)",2020-2026
585,PNAS,Ancient noeggerathialean reveals the seed plant sister group diversified alongside the primary seed plant radiation,2021,10.1073/pnas.2013442118,Paratingia wuhaia,China,Paleozoic,Permian,Paratingia,Life,Eukaryota,Plantae,Tracheophyta,Progymnospermopsida,Neoggerathiales,Paratingia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paratingia,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Plants,2020-2026
586,PNAS,The earliest-known mammaliaform fossil from Greenland sheds light on origin of mammals,2020,10.1073/pnas.2012437117,Kalaallitkigun jenkinsi,Greenland,Mesozoic,Triassic,Kalaallitkigun,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Haramiyida,Kalaallitkigun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalaallitkigun,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Non-therian mammaliaforms,2020-2026
587,PNAS,A tiny ornithodiran archosaur from the Triassic of Madagascar and the role of miniaturization in dinosaur and pterosaur ancestry,2020,10.1073/pnas.1916631117,Kongonaphon kely,Madagascar,Mesozoic,Triassic,Kongonaphon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Pterosauromorpha,Lagerpetidae,Kongonaphon,,,,,,,,,,,,,,,,,,,,,,Kongonaphon,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Early archosauromorphs,2020-2026
588,PNAS,Discovery of the oldest bilaterian from the Ediacaran of South Australia,2020,10.1073/pnas.2001045117,Ikaria wariootia,Australia,Proterozoic,Ediacaran,Ikaria,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Ikaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ikaria,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2020-2026
589,PNAS,Pollination of Cretaceous flowers,2019,10.1073/pnas.1916186116,Angimordella burmitina,Myanmar,Mesozoic,Cretaceous,Angimordella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Paranotalia,Pterygota,Neopterygota,Neoptera,Holometabola,Aparaglossata,Neuropteriformia,Coleopterida,Coleoptera,Mesocoleoptera,Metacoleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Mordellidae,Apotomourinae,Angimordella,,,,,,,,,,,,,,,,,,,Angimordella,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (insects),2015-2019
590,PNAS,Primitive Old World monkey from the earliest Miocene of Kenya and the evolution of cercopithecoid bilophodonty,2019,10.1073/pnas.1815423116,Alophia metios,Kenya,Cenozoic,Miocene,Alophia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Catarrhini,Cercopithecoidea,Alophia,,,,,,,,,,,,,,,,Alophia,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,"Mammals, placental (primates)",2015-2019
591,PNAS,Hagfish from the Cretaceous Tethys Sea and a reconciliation of the morphological–molecular conflict in early vertebrate phylogeny,2019,10.1073/pnas.1814794116,Tethymyxine tapirostrum,Lebanon,Mesozoic,Cretaceous,Tethymyxine,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Cyclostomata,Myxini,Myxinoidea,Tethymyxine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tethymyxine,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fish (misc. fish),2015-2019
592,PNAS,A new clade of basal Early Cretaceous pygostylian birds and developmental plasticity of the avian shoulder girdle,2018,10.1073/pnas.1812176115,Jinguofortis perplexus,China,Mesozoic,Cretaceous,Jinguofortis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Pygostylia,Jinguofortisidae,Jinguofortis,,,,,,,,,,Jinguofortis,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,"Dinosaurs, saurischians (avians)",2015-2019
593,PNAS,Paleocene Ipomoea (Convolvulaceae) from India with implications for an East Gondwana origin of Convolvulaceae,2018,10.1073/pnas.1800626115,Ipomoea meghalayensis,India,Cenozoic,Paleocene,Ipomoea,Life,Eukaryota,Plantae,Spermatophyta,Angiospermae,Mesangiosperms,Eudicots,Solanales,Convolvulaceae,Ipomoea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ipomoea,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Plants,2015-2019
594,PNAS,"Dome-headed, small-brained island mammal from the Late Cretaceous of Romania",2018,10.1073/pnas.1801143115,Litovoi tholocephalos,Romania,Mesozoic,Cretaceous,Litovoi,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Allotheria,Multituberculata,Cimolodonta,Kogaionidae,Litovoi,,,,,,,,,,,,,,,,,,,,,,,,,,Litovoi,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Non-therian mammaliaforms,2015-2019
595,PNAS,Unique growth strategy in the Earth’s first trees revealed in silicified fossil trunks from China,2017,10.1073/pnas.1708241114,Xinicaulis lignescens,China,Paleozoic,Devonian,Xinicaulis,Life,Eukaryota,Plantae,Tracheophyta,Euphyllophytina,Moniliformopses,Cladxylopsida,Xinicaulis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xinicaulis,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Plants,2015-2019
596,PNAS,Early Paleocene landbird supports rapid phylogenetic and morphological diversification of crown birds after the K–Pg mass extinction,2017,10.1073/pnas.1700188114,Tsidiiyazhi abini,United States of America,Cenozoic,Paleocene,Tsidiiyazhi,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Neornithes,Neognathae,Neoaves,Terrestrornithes,Dendrornithes,Anomalogonates,Trogones,Trogonomorphae,Sandcoleiformes,Sandcoleidae,Tsidiiyazhi,,Tsidiiyazhi,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,"Dinosaurs, saurischians (avians)",2015-2019
597,PNAS,Stem caecilian from the Triassic of Colorado sheds light on the origins of Lissamphibia,2017,10.1073/pnas.1706752114,Chinlestegophis jenkinsi,United States of America,Mesozoic,Triassic,Chinlestegophis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Eutemnospondyli,Rhachitomi,Eryopiformes,Stereospondylomorpha,Stereospondyli,Chinlestegophis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinlestegophis,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Amphibians and friends,2015-2019
598,PNAS,The presumed ginkgophyte Umaltolepis has seed-bearing structures resembling those of Peltaspermales and Umkomasiales,2017,10.1073/pnas.1621409114,Umaltolepis mongoliensis,Mongolia,Mesozoic,Cretaceous,Umaltolepis,Life,Eukaryota,Plantae,Embryophyta,Ginkgophyta,Ginkgoopsida,Ginkgoales,Pseudotorelliaceae,Umaltolepis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umaltolepis,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Plants,2015-2019
599,PNAS,Tiny individuals attached to a new Silurian arthropod suggest a unique mode of brood care,2016,10.1073/pnas.1600489113,Aquilonifer spinosus,United Kingdom,Paleozoic,Silurian,Aquilonifer,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Aquilonifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aquilonifer,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (other arthropods),2015-2019
600,PNAS,New tyrannosaur from the mid-Cretaceous of Uzbekistan clarifies evolution of giant body sizes and advanced senses in tyrant dinosaurs,2016,10.1073/pnas.1600140113,Timurlengia euotica,Uzbekistan,Mesozoic,Cretaceous,Timurlengia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Tyrannosauroidea,Timurlengia,,,,,,,,,,,,,,Timurlengia,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,"Dinosaurs, saurischians (theropods)",2015-2019
601,PNAS,A superarmored lobopodian from the Cambrian of China and early disparity in the evolution of Onychophora,2015,10.1073/pnas.1505596112,Collinsium ciliosum,China,Paleozoic,Cambrian,Collinsium,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Luolishaniida,Collinsovermidae,Collinsium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collinsium,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Protostomes (other),2015-2019
602,PNAS,Sponge grade body fossil with cellular resolution dating 60 Myr before the Cambrian,2015,10.1073/pnas.1414577112,Eocyathispongia qiania,China,Proterozoic,Ediacaran,Eocyathispongia,Life,Eucarya,Opisthokonta,Animalia,Porifera,Eocyathispongia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eocyathispongia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Non-bilaterian metazoans,2015-2019
603,PNAS,Flight performance of the largest volant bird,2014,10.1073/pnas.1320297111,Pelagornis sandersi,United States of America,Cenozoic,Oligocene,Pelagornis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Odontopterygiformes,Pelagornithidae,Pelagornis,,,,,,,,,,Pelagornis,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,"Dinosaurs, saurischians (avians)",2010-2014
604,PNAS,Macropredatory ichthyosaur from the Middle Triassic and the origin of modern trophic networks,2013,10.1073/pnas.1216750110,Thalattoarchon saurophagis,United States of America,Mesozoic,Triassic,Thalattoarchon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Ichthyosauromorpha,Ichthyosauriformes,Ichthyopterygia,Eoichthyosauria,Ichthyosauria,Hueneosauria,Merriamosauria,Thalattoarchon,,,,,,,,,,,,,,,,,,,,,,,,Thalattoarchon,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Non-archosauromorph diapsids,2010-2014
605,PNAS,Early evolution and ecology of camouflage in insects,2012,10.1073/pnas.1213775110,Hallucinochrysa diogenesi,Spain,Mesozoic,Cretaceous,Hallucinochrysa,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Paranotalia,Pterygota,Neopterygota,Neoptera,Holometabola,Aparaglossata,Neuropteriformia,Neuropterida,Metaxyneuroptera,Eidoneuroptera,Neuroptera,Euneuroptera,Neoneuroptera,Hemerobioidea,Hallucinochrysa,,,,,,,,,,,,,,,,,,,,,Hallucinochrysa,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (insects),2010-2014
