,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,genus_y,Animalia,Bilateria,Deuterostomia,Protostomia,Arthropoda,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Archosauromorpha,Pseudosuchia,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Mammaliaformes,Marsupialiformes,Placentalia,Theria,Avialae,Aves,classification
331,JVP,"Geologically Oldest Pediomyoidea (Mammalia, Marsupialiformes) from the Late Cretaceous of North America, with Implications for Taxonomy and Diet of Earliest Late Cretaceous Mammals",2020,10.1080/02724634.2020.1835935,Aquiladelphis analetris,United States of America,Mesozoic,Cretaceous,Aquiladelphis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Metatheria,Marsupialiformes,Pediomyoidea,Aquiladelphidae,Aquiladelphis,,,,,,,,,,,,,,,,,,,,Aquiladelphis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Mammals (marsupials, etc.)"
332,JVP,"Geologically Oldest Pediomyoidea (Mammalia, Marsupialiformes) from the Late Cretaceous of North America, with Implications for Taxonomy and Diet of Earliest Late Cretaceous Mammals",2020,10.1080/02724634.2020.1835935,Glasbius piceanus,United States of America,Mesozoic,Cretaceous,Glasbius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Metatheria,Marsupialiformes,Polydolopimorphia,Glasbiidae,Glasbius,,,,,,,,,,,,,,,,,,,,Glasbius,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Mammals (marsupials, etc.)"
333,JVP,"Early Pliocene Desmaninae (Mammalia, Talpidae) from Southern Spain and the Origin of the Genus Desmana",2020,10.1080/02724634.2020.1835936,Desmana marci,Spain,Cenozoic,Pliocene,Desmana,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Soricomorpha,Soricota,Talpoidea,Talpidae,Desmana,,,,,,,,,,,,,,,Desmana,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
334,JVP,Insights on the Dental Evolution of Walruses Based on New Fossil Specimens from California,2020,10.1080/02724634.2020.1833896 ,Pontolis barroni,United States of America,Cenozoic,Miocene,Pontolis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Ferae,Pancarnivora,Carnivoramorpha,Carnivoraformes,Carnivora,Caniformia,Canoidea,Arctoidea,Panpinnipedia,Pinnipedimorpha,Pinnipedia,Odobenidae,Pontolis,,,,,,,Pontolis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
335,JVP,Insights on the Dental Evolution of Walruses Based on New Fossil Specimens from California,2020,10.1080/02724634.2020.1833896 ,Pontolis kohnoi,United States of America,Cenozoic,Miocene,Pontolis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Ferae,Pancarnivora,Carnivoramorpha,Carnivoraformes,Carnivora,Caniformia,Canoidea,Arctoidea,Panpinnipedia,Pinnipedimorpha,Pinnipedia,Odobenidae,Pontolis,,,,,,,Pontolis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
336,JVP,Insights on the Dental Evolution of Walruses Based on New Fossil Specimens from California,2020,10.1080/02724634.2020.1833896 ,Osodobenus eodon,United States of America,Cenozoic,Miocene,Osodobenus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Ferae,Pancarnivora,Carnivoramorpha,Carnivoraformes,Carnivora,Caniformia,Canoidea,Arctoidea,Panpinnipedia,Pinnipedimorpha,Pinnipedia,Odobenidae,Osodobenus,,,,,,,Osodobenus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
337,JVP,A Basal Nonmammaliaform Cynodont from the Permian of Zambia and the Origins of Mammalian Endocranial and Postcranial Anatomy,2020,10.1080/02724634.2020.1827413,Nshimbodon muchingaensis,Zambia,Paleozoic,Permian,Nshimbodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Charassognathidae,Abdalodontinae,Nshimbodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nshimbodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-mammaliaform therapsid
338,JVP,A Transitional Mammalian Carnivore Community from the Paleogene–Neogene Boundary in Northern Kenya,2020,10.1080/02724634.2020.1833895,Jinomrefu lakwanza,Kenya,Cenozoic,,Jinomrefu,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Ferae,Pancarnivora,Carnivoramorpha,Carnivoraformes,Carnivora,Feliformia,Nimravoidea,Nimravidae,Jinomrefu,,,,,,,,,,,Jinomrefu,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
339,JVP,Using Manual Ungual Morphology to Predict Substrate Use in the Drepanosauromorpha and the Description of a New Species,2020,10.1080/02724634.2020.1810058,Skybalonyx skapter,United States of America,Mesozoic,Triassic,Skybalonyx,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Drepanosauromorpha,Drepanosauridae,Skybalonyx,,,,,,,,,,,,,,,,,,,,,,,,,,,Skybalonyx,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-archosauromorph diapsids
340,JVP,"The Dawn of Desmatophocidae: A New Species of Basal Desmatophocid Seal (Mammalia, Carnivora) from the Miocene of Oregon, U.S.A.",2020,10.1080/02724634.2020.1789867,Eodesmus condoni,United States of America,Cenozoic,Miocene,Eodesmus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Ferae,Pancarnivora,Carnivoramorpha,Carnivoraformes,Carnivora,Caniformia,Canoidea,Arctoidea,Panpinnipedia,Pinnipedimorpha,Pinnipedia,Desmatophocidae,Eodesmus,,,,,,,Eodesmus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
341,JVP,A New Lungfish from the Jurassic of Thailand,2020,10.1080/02724634.2020.1791895,Ferganoceratodus annekempae ,Thailand,Mesozoic,Jurassic,Ferganoceratodus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnomorpha,Dipnoi,Ferganoceratodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferganoceratodus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
342,JVP,A European Cenozoic ‘Macrobaenid:’ New Data about the Paleocene Arrival of Several Turtle Lineages to Europe,2020,10.1080/02724634.2020.1795874,Gallica lapparentiana,France,Cenozoic,Paleocene,Gallica,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Testudinata,Testudines,Cryptodira,Eucryptodira,Macrobaenoidea,Macrobaenidae,Gallica,,,,,,,,,,,,,,,,,,,,,,,,,,Gallica,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-diapsid sauropsids
343,JVP,New Cichlid Fossils from the Middle-Late Miocene Alkaline Lakes of Africa,2020,10.1080/02724634.2020.1805621,Rebekkachromis valyricus,Kenya,Cenozoic,Miocene,Rebekkachromis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Acanthopterygii,Percomorphaceae,Ovalentaria,Cichlomorphae,Cichliformes,Cichlidae,Pseudocrenilabrinae,Oreochromini,Rebekkachromis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebekkachromis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
344,JVP,New Cichlid Fossils from the Middle-Late Miocene Alkaline Lakes of Africa,2020,10.1080/02724634.2020.1805621,Rebekkachromis vancouveringae,Kenya,Cenozoic,Miocene,Rebekkachromis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Acanthopterygii,Percomorphaceae,Ovalentaria,Cichlomorphae,Cichliformes,Cichlidae,Pseudocrenilabrinae,Oreochromini,Rebekkachromis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebekkachromis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
345,JVP,An Enigmatic Neodiapsid Reptile from the Middle Triassic of England,2020,10.1080/02724634.2020.1781143,Feralisaurus corami,United Kingdom,Mesozoic,Triassic,Feralisaurus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Eosuchia,Neodiapsida,Sauria,Lepidosauromorpha,Feralisaurus,,,,,,,,,,,,,,,,,,,,,,,,,Feralisaurus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-archosauromorph diapsids
346,JVP,"A New Prozostrodontian Cynodont (Eucynodontia, Probainognathia) from the Upper Triassic of Southern Brazil",2020,10.1080/02724634.2020.1782415 ,Agudotherium gassenae,Brazil,Mesozoic,Triassic,Agudotherium,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Epicynodontia,Eucynodontia,Probainognathia,Prozostrodontia,Agudotherium,,,,,,,,,,,,,,,,,,,,,,,,,,,Agudotherium,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-mammaliaform therapsid
347,JVP,"New Erinaceidae (Eulipotyphla, Mammalia) from the Middle Miocene of Mae Moh, Northern Thailand",2020,10.1080/02724634.2020.1783277,Lantanotherium anthrace,Thailand,Cenozoic,Miocene,Lantanotherium,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceidae,Lantanotherium,,,,,,,,,,,,,,,,,,Lantanotherium,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
348,JVP,"A New Ladinian Nothosauroid (Sauropterygia) from Fuyuan, Yunnan Province, China",2020,10.1080/02724634.2020.1789651,Brevicaudosaurus jiyangshanensis,China,Mesozoic,Triassic,Brevicaudosaurus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Sauropterygia,Eosauropterygia,Nothosauridae,Brevicaudosaurus,,,,,,,,,,,,,,,,,,,,,,,,,,Brevicaudosaurus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-archosauromorph diapsids
349,JVP,"Description of a New Species of Fossil Ceratophrys (Anura: Ceratophryidae) From Versalles Cave, São Paulo, Brazil",2020,10.1080/02724634.2020.1811293,Ceratophrys sagani,Brazil,Cenozoic,,Ceratophrys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Lissamphibia,Batrachia,Salientia,Anura,Neobatrachia,Ceratophrynidae,Ceratophrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ceratophrys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
350,JVP,A New Look at Carboniferous Rhizodontid Humeri (Sarcopterygii; Tetrapodomorpha),2020,10.1080/02724634.2020.1813150,Rossichthys clackae,Scotland,Paleozoic,Carboniferous,Rossichthys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Rhizodontida,Rossichthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rossichthys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
351,JVP,A New Species of Fossil Lungfish (Osteichthyes: Dipnoi) from the Cretaceous of Australia,2020,10.1080/02724634.2020.1822369,Neoceratodus potkooroki,Australia,Mesozoic,Cretaceous,Neoceratodus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnomorpha,Dipnoi,Neoceratodontidae,Neoceratodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neoceratodus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
352,JVP,"Skeleton of a new owl from the early Eocene of North America (Aves, Strigiformes) with an accipitrid-like foot morphology",2020,10.1080/02724634.2020.1769116,Primoptynx poliotauros,United States of America,Cenozoic,Eocene,Primoptynx,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Neornithes,Neognathae,Neoaves,Terrestrornithes,Dendrornithes,Raptores,Falconimorphae,Strigiformes,Primoptynx,,Primoptynx,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dinosaurs (birds)
353,JVP,"Metaceratodus baibianorum, a new dipnoan species from the Upper Cretaceous of southern South America supported by traditional and geometric morphometric analyses",2020,10.1080/02724634.2020.1769640,Metaceratodus baibianorum,Argentina,Mesozoic,Cretaceous,Metaceratodus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnomorpha,Dipnoi,Ceratodontidae,Metaceratodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metaceratodus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
354,JVP,"New halecomorph (Actinopterygii, Neopterygii) from the Nusplingen Lithographic Limestone (Upper Jurassic, Late Kimmeridgian), Germany",2020,10.1080/02724634.2020.1771348,Sanctusichthys rieteri,Germany,Mesozoic,Jurassic,Sanctusichthys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Neopterygii,Halecomorphi,Ionoscopiformes,Sanctusichthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanctusichthys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
